#weight  minuslogpost         A         ns        H0      omegab     omegam       DES_DzS1      DES_DzS2       DES_DzS3      DES_DzS4        DES_m1        DES_m2        DES_m3       DES_m4    DES_AIA  DES_alphaIA  omk       ombh2       omch2            As        YHe     sigma8  s8omegamp5  s8omegamp25  minuslogprior  minuslogprior__0      chi2  chi2__des_y1.shear
33  97.62611 1.8404783 0.93539116 63.807891 0.032384156 0.30928134  -0.0047392773  -0.028601093  0.0056113666   -0.03107503  0.0082101293 -0.0091601622   -0.025419198    0.023736094  1.4293896  4.6026159 0 0.013185037  0.11247455 1.8404783e-09 0.24003964 0.77067811 0.42859775 0.57472681 -17.486276 -17.486276 230.22477 230.22477
14 97.834418 1.9004893 0.93632664 64.515437  0.03290985 0.30528286  -0.0010846094  -0.034890645 -0.0023230519  -0.013919208  0.0057244333 -0.0094042989   -0.017812487   0.0063542756 0.69753691  3.4097498 0 0.013697875   0.1130997 1.9004893e-09 0.24044397  0.7842632  0.4333243 0.58295823 -17.266237 -17.266237 230.20131 230.20131
 8 97.788906 2.4120422 0.95473112 89.315517 0.067548769 0.25508652   0.0050451927  -0.038386646  0.0040881238  0.0075445316   0.011349952   0.015641507   0.0028123694 -0.00088228211   1.075643  4.1257221 0  0.05388542  0.14908912 2.4120422e-09 0.25071434 0.86065059 0.43468097 0.61164404 -17.694074 -17.694074 230.96596 230.96596
 5 97.678296 2.5602284  1.0134107 89.315517 0.067548769 0.25508652    0.014971708  -0.014324054   0.010184891  -0.034725449    0.03669823   0.030361672   -0.011584975    0.014056935 0.81747457 -1.0894654 0  0.05388542  0.14908912 2.5602284e-09 0.25071434 0.91327818  0.4612611 0.64904522 -17.618075 -17.618075 230.59274 230.59274
 8 98.411964 2.4170184  1.0219988 89.315517 0.067548769 0.25508652    0.015247343  -0.023597477   0.020856304  -0.018351871   0.025880488   0.036194487   -0.023243628   0.0045136445 0.31718973  -4.415886 0  0.05388542  0.14908912 2.4170184e-09 0.25071434 0.89126885 0.45014505 0.63340371 -16.779273 -16.779273 230.38247 230.38247
 8 97.987577 2.2553433  1.0316272 89.315517 0.067548769 0.25508652    0.015532592  -0.025686425    0.01223183  0.0016750421  0.0025052583   0.033469814   -0.015335563  -0.0041915005 0.18163344 -4.1040146 0  0.05388542  0.14908912 2.2553433e-09 0.25071434 0.86520517  0.4369813 0.61488087  -17.31664  -17.31664 230.60843 230.60843
 9 100.37243 2.5770359 0.89963888 89.315517 0.067548769 0.25508652    0.036643015 -0.0072529221 -0.0062574238  -0.026584161   0.014046538   0.017407205  -0.0057985723    0.023296445 0.48899344  -4.244589 0  0.05388542  0.14908912 2.5770359e-09 0.25071434 0.86586849 0.43731633 0.61535228 -15.235243 -15.235243 231.21534 231.21534
 1 99.935435 2.4993576 0.89803761  88.83936 0.066740181 0.25879862    0.015925825  -0.013148362  0.0091653828  -0.029728525   0.021752584   0.024052876  0.00085198146    0.013501951 0.82843027 -3.1406326 0 0.052674234  0.15107164 2.4993576e-09 0.25071434 0.86552648 0.44031283 0.61733493 -18.750904 -18.750904 237.37268 237.37268
 3 99.427734 2.0806043 0.88962262 84.987159 0.061540811  0.2815073    0.013638641  -0.017493127 -0.0085876386  -0.010483606   0.014961595   0.018370425   0.0085647207    0.026059871 0.23870951 -4.8497929 0 0.044449802   0.1584118 2.0806043e-09 0.25071434 0.84675844 0.44926684 0.61678237 -17.894308 -17.894308 234.64408 234.64408
 4 101.66689 2.0581439 0.88956592 84.987159 0.061540811  0.2815073    0.022256321  -0.012810326   0.017285137 0.00028186947  0.0032189032  -0.037545314  0.00090385246    0.033000085  1.0290925  2.4508845 0 0.044449802   0.1584118 2.0581439e-09 0.25071434 0.84215292 0.44682328 0.61342769 -15.175885 -15.175885 233.68556 233.68556
10 98.315932 1.7327293 0.88758112 77.702018  0.05972964 0.31471266   0.0017026869  -0.035015803  0.0075948814  -0.028441963  0.0079429723  0.0098987988   0.0099755084   -0.013251225 0.39394257 -2.5753661 0 0.036062389  0.15355913 1.7327293e-09 0.24979952 0.78213616 0.43877257 0.58581558 -18.380541 -18.380541 233.39295 233.39295
17 97.866551 1.7319296 0.89264354 74.780917 0.063845058 0.32871798   -0.012938242  -0.013629456   0.022085407 -0.0084534179   0.027463193    0.01728877  -0.0020677661    0.014598758  1.5092446  4.9233075 0  0.03570334  0.14776107 1.7319296e-09 0.24970754 0.75997911 0.43572591  0.5754499 -18.289497 -18.289497 232.31209 232.31209
10 98.669213 3.3809993 0.91707932 78.290221 0.062660953 0.24549705   -0.005189702 -0.0043302131   0.013790317  -0.024676975    0.03079762  0.0018047394   -0.011866397   0.0096796787  1.8911132   3.986144 0 0.038407146  0.11167137 3.3809993e-09 0.25038065 0.87484944 0.43346742 0.61580738 -18.113222 -18.113222 233.56487 233.56487
 3 98.048294 3.4708375  1.0122106 78.290221 0.062660953 0.24549705    -0.00628581  -0.005934778   0.016531771  -0.010613514   0.015753314  0.0020574112   -0.015873903   0.0047940662  1.9678952  4.2148384 0 0.038407146  0.11167137 3.4708375e-09 0.25038065 0.92229135 0.45697378 0.64920179 -18.160206 -18.160206   232.417   232.417
 4 97.617341 3.2829414  1.0358467 78.290221 0.062660953 0.24549705  -0.0089337034  -0.011590671   0.011279287  -0.038872388   0.016030156  -0.011585204 -0.00046596602   -0.008634476  0.9598211  2.8397907 0 0.038407146  0.11167137 3.2829414e-09 0.25038065 0.90615579 0.44897899 0.63784395 -18.053448 -18.053448 231.34158 231.34158
 9 98.654901 2.4362789  1.0379345 59.137746 0.067311046 0.34465781   -0.013702147  -0.012963423   0.013222521  -0.022035833 -0.0050375426  -0.014668038   -0.022769941   -0.011669368   1.058399  4.2445729 0 0.023540511  0.09677011 2.4362789e-09  0.2458846 0.74715224 0.43863488 0.57247448  -16.76857  -16.76857 230.84694 230.84694
 1 98.795843 2.3394321  1.0443103 59.137746 0.067311046 0.34465781    -0.01442246  -0.007361952   0.014780307  -0.032555371  0.0012943399  -0.012367578   -0.010942538  -0.0077911125  1.4453001  3.9061437 0 0.023540511  0.09677011 2.3394321e-09  0.2458846 0.73362297 0.43069217 0.56210824 -17.253965 -17.253965 232.09962 232.09962
16 98.178714 2.9599955  1.0547152  58.78543 0.066990253 0.31843725 -0.00060653261 -0.0009580214  0.0084161994  -0.014697285 -0.0035480876 -0.0081746326   -0.013489786   -0.001030127  1.9275279  4.2175867 0 0.023150001  0.08667027 2.9599955e-09 0.24572494 0.76925829 0.43409434 0.57786735 -17.536956 -17.536956 231.43134 231.43134
 5  99.08929 3.5290902  1.0535244 65.206458 0.058491396 0.26382391    0.015989658  -0.024126119   0.012430482  -0.032655557   0.015271115  -0.034318769  -0.0035025486   0.0092923078 0.90679053  2.5788014 0 0.024869852 0.087030657 3.5290902e-09 0.24638302 0.84734604 0.43522906 0.60728051 -16.716736 -16.716736 231.61205 231.61205
 2 101.78464 2.3322417   1.030006 72.512046 0.060377094 0.29650011   0.0020931964  -0.025059942  0.0020990416  -0.063808362   0.034693057   0.045336367   -0.019045671   -0.011082116  1.8794335  1.2652175 0 0.031746257  0.12381419 2.3322417e-09 0.24865023 0.84780822 0.46164703 0.62561022 -14.457165 -14.457165 232.48362 232.48362
12  100.7815  2.022799  1.0368431 64.613536 0.069276487 0.34476115  0.0020030463  -0.033196473   0.016068493  -0.072111312   0.037945379    0.032770382   -0.01635876   0.024360583  1.4858107   2.3548913 0 0.028922303    0.114743  2.022799e-09 0.24780625 0.74613823 0.43810525 0.57174039 -14.107038 -14.107038 229.77707 229.77707
 4 100.86792 2.4504684  1.0279875 70.171879 0.053063752 0.28877151 -0.0045084646  -0.044468741  0.0037927343  -0.012423568 -0.0083538239    0.016330011  -0.024712549    0.02797415 0.68133915 -0.11338739 0 0.026129083  0.11574701 2.4504684e-09 0.24685086 0.85901131  0.4616109 0.62970548 -15.889058 -15.889058 233.51396 233.51396
 3 101.01042 2.4712842  1.0510989 70.171879 0.053063752 0.28877151   0.020578463  -0.022337636  0.0014914819  -0.028722764  -0.046170773    0.023170194  -0.012663501 -0.0050334787  1.7939252   2.3704921 0 0.026129083  0.11574701 2.4712842e-09 0.24685086 0.87070762  0.4678962 0.63827955 -14.441191 -14.441191 230.90321 230.90321
11 99.906565 2.2818295   1.059987 70.171879 0.053063752 0.28877151   0.015798112  -0.014810071   0.002605922  -0.025418075  -0.015875671    0.031387268   0.020655217  -0.012192115  2.0124743   1.3949536 0 0.026129083  0.11574701 2.2818295e-09 0.24685086 0.83968742 0.45122673 0.61553994  -17.35822  -17.35822 234.52957 234.52957
 2 97.920101 2.2257223  1.0654339  65.03731  0.05696607 0.31142015   0.011895561  -0.032014122   0.016549397 -0.0069950885 -0.0075942687    0.025902749   0.014064559 -0.0052617731  1.1973166    4.297823 0 0.024095803  0.10735742 2.2257223e-09 0.24607622 0.78767156 0.43956036 0.58841244 -17.883027 -17.883027 231.60626 231.60626
 5 99.861233 1.9844096  1.0352109 81.458768  0.03693563 0.24735986 0.00091316603   -0.03465411  0.0049469089  -0.021091996   0.032207518   -0.014075412  -0.022662584  -0.012069506 0.16982965  -3.3169746 0 0.024508752  0.13919956 1.9844096e-09 0.24623404  0.9198129 0.45747158 0.64868194  -16.37904  -16.37904 232.48055 232.48055
 3  100.2857 2.0189642 0.96270876 81.458768  0.03693563 0.24735986  0.0026651325  -0.016402643   0.019923772  -0.016930276  -0.012476356 -0.00056196919  -0.031245333  -0.021142543 0.13176667  -1.2394758 0 0.024508752  0.13919956 2.0189642e-09 0.24623404 0.89641414 0.44583413 0.63218037  -15.83905  -15.83905  232.2495  232.2495
 5 100.20276 1.9782994 0.96244785 80.931318 0.037027833 0.25079443 -0.0020815968   -0.01204652   0.011111129  -0.018808841  -0.023789738    0.025600771  -0.021209157   -0.02347785 0.62419481  -1.2359159 0 0.024252779  0.13959196 1.9782994e-09  0.2461332 0.88931708 0.44536448 0.62934112 -16.118753 -16.118753 232.64303 232.64303
 8 98.100814  2.110665 0.96316305 82.880207 0.036754698  0.2389656 -0.0094769127  -0.015236385   0.018786221  -0.010998778 0.00068661424  -0.0092072765   0.019160345  -0.011535703  1.0477521   2.4483062 0 0.025247275  0.13845811  2.110665e-09 0.24653266  0.9118652 0.44575717 0.63755035 -18.154043 -18.154043 232.50971 232.50971
 3 101.41253 2.0920147  1.0302079 82.880207 0.036754698  0.2389656   0.018029046 -0.0030092063   0.014584152 -0.0078565396  -0.023255034   -0.028445689  -0.020557566   0.016901633 0.93309622   3.8218643 0 0.025247275  0.13845811 2.0920147e-09 0.24653266 0.93752205 0.45829929 0.65548889 -14.456316 -14.456316 231.73769 231.73769
 1  97.42496 2.6035051  1.0540664 65.295825 0.041435282  0.2747948  0.0034947593  -0.021146495  7.693519e-05  -0.046034595  0.0068010136   0.0017019436    0.02623525   0.038801987  1.1541728   3.0601411 0 0.017666118 0.099218813 2.6035051e-09 0.24307645 0.85195929  0.4466045 0.61683779 -17.710465 -17.710465 230.27085 230.27085
 4 102.31493 2.9008672   1.062116 68.298298 0.048088594 0.26173499 -0.0052480461  -0.029830627  0.0031165235  -0.021945164  -0.015425732    0.057904925   0.019171628  -0.036886488 0.77424917   2.6354414 0 0.022431682  0.09935779 2.9008672e-09 0.24542277 0.87382959 0.44705159 0.62501752 -14.349196 -14.349196 233.32826 233.32826
 7 101.55737 2.9813012  1.0464696 68.298298 0.048088594 0.26173499   0.010250582  -0.016956176   0.018057952  -0.043272296  0.0069127806  0.00013062842  -0.027056622  -0.015351185  2.4638818   2.4833308 0 0.022431682  0.09935779 2.9813012e-09 0.24542277 0.88063477 0.45053312 0.62988501 -16.335865 -16.335865 235.78647 235.78647
 2 102.23111 2.8202249  1.0690763 68.298298 0.048088594 0.26173499  -0.018213341  -0.050754151  0.0071289304  -0.022330327   0.026481755    0.035341835   0.036610741   0.019698555  1.4464429   2.5778158 0 0.022431682  0.09935779 2.8202249e-09 0.24542277 0.86388335 0.44196309 0.61790336 -14.963311 -14.963311 234.38883 234.38883
 2 100.17132 1.7110475   1.056726 78.594545 0.065345123 0.30180031   0.010630136  -0.023569236  0.0092563233   0.015934114   0.067756785    0.017287948   0.030092821   0.023601046  1.1347082    2.736399 0 0.040364352  0.14566228 1.7110475e-09 0.25071434 0.79030779 0.43416629 0.58576873 -14.983528 -14.983528 230.30969 230.30969
 4 97.422141 1.6897409  1.0458482 83.159927 0.055511126 0.27646011   0.011216008  -0.029116946 -0.0067263883 -0.0034982977   0.018919107   0.0076431978   0.016110581   0.015543428  1.2349764   3.1257671 0 0.038389127  0.15235274 1.6897409e-09  0.2503763 0.82833787  0.4355357 0.60064192 -17.976226 -17.976226 230.79673 230.79673
 1   98.4384 1.6393227  1.0514016 83.159927 0.055511126 0.27646011 -0.0048584561  -0.010220444   0.018902387  -0.030947552    0.02612913   0.0010980924  -0.014424772  0.0050730336 0.58027924  0.51018766 0 0.038389127  0.15235274 1.6393227e-09  0.2503763 0.81814338 0.43017549 0.59324972 -18.058903 -18.058903 232.99461 232.99461
 3 101.61571 1.5953758  1.0505916 83.283281 0.055523832 0.27801374  -0.031012406 -0.0031332441   0.014851964 -0.0050795786   0.035850367    0.029727613 -0.0062231275   0.037370057 0.66935217   1.3962833 0 0.038511912  0.15387385 1.5953758e-09  0.2504059 0.81199558 0.42814097 0.58961731 -15.325777 -15.325777 233.88297 233.88297
 3 99.550864 1.5101074  1.0488342  70.91727 0.044261165  0.3035179   0.004922282  -0.017050129   0.019598343   -0.02861481   0.055144064    0.012863119 -0.0059823549   0.030546942 0.44544378  0.73739351 0 0.022260087  0.13006247 1.5101074e-09 0.24535435 0.75898516 0.41814359 0.56335138 -16.849629 -16.849629 232.80099 232.80099
14 100.37664 1.5122987  1.0079916  70.91727 0.044261165  0.3035179   0.017705178  -0.024159085  0.0061833706  -0.027225455   0.032721232   -0.010246148   0.030814133   0.052429022 0.85509089   2.6753653 0 0.022260087  0.13006247 1.5122987e-09 0.24535435 0.74663355 0.41133878 0.55418348 -16.264894 -16.264894 233.28306 233.28306
 6 99.315229 1.7095972  1.0109945 72.507096 0.045248813 0.29158007    0.021586071  -0.022701286   0.009567736   0.002666178  -0.019865992   0.042980581   0.0043344794   0.036133932 0.48476467 0.61560778 0 0.023788563  0.12916404 1.7095972e-09 0.24597809 0.78637329 0.42462707 0.57785412 -15.948341 -15.948341 230.52714 230.52714
 8 98.763005 1.7756975  1.0283148 72.507096 0.045248813 0.29158007    0.008904842  -0.024285979   0.010361557  -0.050853608   0.021125196   0.018135387   0.0038853063   0.054086757  2.3162902  3.8138069 0 0.023788563  0.12916404 1.7756975e-09 0.24597809 0.80735218 0.43595528 0.59327013 -16.653076 -16.653076 230.83216 230.83216
20  106.1854 1.9429061  1.0371675 68.001977  0.04925309 0.30284547    0.041727194  -0.014455402 -0.0002896838  -0.073988623 -0.0070467581   0.034206799   -0.030962179   0.051999917  2.7422316  4.5519109 0 0.022775953   0.1169696 1.9429061e-09 0.24554948 0.78807848  0.4336906 0.58462144 -8.6132151 -8.6132151 229.59724 229.59724
 5 102.76138 2.0532738  1.0257432 68.001977  0.04925309 0.30284547 -0.00052558894 -0.0064122667   0.020515608  -0.061813862 -0.0015873071   0.026582581    0.035475331   0.016615852  1.1405877  2.6211465 0 0.022775953   0.1169696 2.0532738e-09 0.24554948 0.80654425 0.44385257 0.59831993  -15.98395  -15.98395 237.49066 237.49066
 8 98.755911 2.2588795  1.0287903  66.25299 0.047190574 0.29642656  0.00033134891  -0.044742369   0.015474653  0.0013052177  0.0067594844   0.012781349      0.0113383   0.019975826  1.2339548  4.0836658 0 0.020714107  0.10911792 2.2588795e-09 0.24464824 0.81798747 0.44535384 0.60356761 -17.291435 -17.291435 232.09469 232.09469
12 99.204416 1.9133323  1.0184473 76.291671 0.050009787 0.28543394    0.012483893  -0.047913853   0.012643807  -0.016758865   0.019967057  0.0026632563    -0.01237347  0.0069334757  1.6639074  4.7883996 0 0.029107792  0.13665122 1.9133323e-09 0.24786298 0.84274832 0.45024687 0.61599091 -16.287651 -16.287651 230.98413 230.98413
 1  98.36298 1.8757274  1.0165839 69.360455 0.042317109 0.29749283   -0.001852901  -0.046829072   0.010158022  -0.021320248   0.021284803  0.0016147782  -0.0072306004 2.5901791e-05  1.5562411  4.8273725 0 0.020358222  0.12245142 1.8757274e-09 0.24448975  0.8107825 0.44222432 0.59878856 -16.922644 -16.922644 230.57125 230.57125
 9 98.774573 2.2385409  1.0189372 71.175469 0.038995395 0.27212384   0.0091979128  -0.031091494  0.0077043224 0.00072198299   0.016877697    0.01144651    -0.04782611  0.0040901657  1.1683946  1.6716732 0 0.019754862  0.11777482 2.2385409e-09 0.24418874 0.87432458 0.45609571 0.63148689 -15.431193 -15.431193 228.41153 228.41153
 2 99.998371 2.1774397  1.0138329 71.175469 0.038995395 0.27212384    0.016378509  -0.018602504   0.014964604  0.0081766399   0.019147825   0.028167138   -0.033740233   0.043265291   1.100592  2.9026281 0 0.019754862  0.11777482 2.1774397e-09 0.24418874 0.86051509 0.44889192 0.62151289 -15.258814 -15.258814 230.51437 230.51437
 8 98.165762  2.274438  1.0092036 75.166713 0.034264191 0.24999995   -0.010512785  -0.027265965   0.010550204  0.0064202875 -0.0038419758   0.035571963   0.0053570925   0.017353445 0.90362734  2.3218125 0 0.019359387  0.12152694  2.274438e-09 0.24398463 0.90973336 0.45486663 0.64327859   -18.0647   -18.0647 232.46092 232.46092
 1 97.231482 2.2509923  1.0109056 75.166713 0.034264191 0.24999995  -0.0082395709  -0.025931524   0.010909679  0.0055365921  0.0075950372   0.034288075   0.0045158905   0.027832965  1.5226657  3.6993295 0 0.019359387  0.12152694 2.2509923e-09 0.24398463 0.90569774 0.45284882 0.64042498 -18.291157 -18.291157 231.04528 231.04528
14 101.61236 2.0866205 0.92826743 75.166713 0.034264191 0.24999995    0.017995371  -0.043655291   0.023228067  -0.042264292   0.017592478   0.036629697    0.014010924   0.037546076  1.0635385  3.3741024 0 0.019359387  0.12152694 2.0866205e-09 0.24398463 0.84201638 0.42100815 0.59539546 -14.729251 -14.729251 232.68322 232.68322
12 101.61958 2.0438847   1.035939 75.166713 0.034264191 0.24999995   -0.034812629  -0.023728251   0.019013956  -0.053183488   0.010589994  0.0047384789    0.003102004   0.013158992 0.91210031  3.3892537 0 0.019359387  0.12152694 2.0438847e-09 0.24398463 0.87246755 0.43623373 0.61692768 -15.780635 -15.780635 234.80043 234.80043
 3 99.762957 2.3265941  1.0087276 75.166713 0.034264191 0.24999995   -0.022933713   -0.02247061   0.012182452  -0.051758258   0.007282279   0.016554342   0.0017711236  0.0016284985   1.702501  2.9195493 0 0.019359387  0.12152694 2.3265941e-09 0.24398463 0.91991597 0.45995793 0.65047878  -17.46516  -17.46516 234.45623 234.45623
 1 101.56671 3.0655816  1.0554616 61.193186 0.067168006  0.3020656 -0.00019920386 -0.0061668765   0.015155002  -0.041791924   0.023178628   0.041991774    0.041794053 -0.0049591199 0.74804789 0.22730054 0 0.025151772 0.087718315 3.0655816e-09 0.24649581 0.78249294 0.43006199 0.58010385 -16.591786 -16.591786 236.31699 236.31699
 7 96.813885 3.1950746   1.051846 61.193186 0.067168006  0.3020656  -0.0098522644  -0.022169448  0.0034931701  -0.026290085    0.02161698  0.0053292771   -0.019200709   0.023305754 0.70067172  4.0851429 0 0.025151772 0.087718315 3.1950746e-09 0.24649581  0.7979287 0.43854556  0.5915472 -18.351286 -18.351286 230.33034 230.33034
15 96.366707 3.4124184  1.0517712 69.222844 0.069308017 0.27176687  -0.0015732262  -0.024320095   0.010704785 0.00056759117 0.00049450825  0.0096855653  -0.0074717762   0.023507427 0.86386205    2.21222 0 0.033211031 0.096705137 3.4124184e-09 0.24905735 0.84810356 0.44212711 0.61234759 -18.834522 -18.834522 230.40246 230.40246
 1 97.142209 3.3787528  1.0490413 70.148245 0.067271945 0.26784421  -0.0072289989  -0.022275044   0.010808518  0.0014707091  0.0053703759 -0.0013161387    0.010665655  -0.013490694  1.2129256  4.0534813 0 0.033103019 0.098379662 3.3787528e-09 0.24902679 0.85682857 0.44344021 0.61640266 -18.563121 -18.563121 231.41066 231.41066
 4 97.791462 3.5768094  1.0521579 69.230545  0.06619555 0.26058328    0.013267183  -0.026044285 -0.0017352669  -0.022245079 0.00020907029   0.020018717 -6.7982196e-05  -0.008207622  1.1205388    4.95232 0 0.031726656 0.092858272 3.5768094e-09 0.24864508 0.85272045 0.43529126 0.60924688 -18.145765 -18.145765 231.87445 231.87445
 3 98.794536 3.7109625 0.99366554 69.230545  0.06619555 0.26058328    0.022511787  -0.020825689   0.011536279  0.0094489183   0.015997053   0.038471278   -0.011917105   0.011458627  1.1470219 0.97416483 0 0.031726656 0.092858272 3.7109625e-09 0.24864508 0.85032984 0.43407092 0.60753885 -16.787922 -16.787922 231.16492 231.16492
 1 99.973151 3.7967014  0.9940968  70.67392 0.066135105 0.25253899  -0.019955483  -0.024789426    0.006810396   -0.030725398   0.057002091  0.034373285  -0.0015329773  0.0053354355   0.64516846    2.0443735 0 0.033033182  0.09278283 3.7967014e-09 0.24900699 0.85346811 0.42889553 0.60501955 -16.310357 -16.310357 232.56702 232.56702
 8 98.605051 3.5928018 0.98752262 72.076956 0.063219007 0.25342584 -0.0080053429  -0.026356246  -0.0051382357  -0.0051672074    0.04740306  0.035378292   0.0098730459   0.003494951   0.68287241   0.72695293 0 0.032842828 0.098478958 3.5928018e-09 0.24895293 0.86994977 0.43794505 0.61724403 -16.874811 -16.874811 230.95972 230.95972
15 99.304284 3.4013043 0.99112506 69.001663 0.069487707 0.27893652 -0.0081806058  -0.025910464    -0.00531328   -0.009049486   0.051970497   0.03376723    0.007824063  0.0076831697   0.72527149    1.1064168 0 0.033084692 0.099416217 3.4013043e-09 0.24902159 0.84541942 0.44650354 0.61439626  -16.73746  -16.73746 232.08349 232.08349
 8 102.01023 3.6634688 0.96505971 72.959132 0.032894793 0.20830685   0.031950348 -0.0061624566   0.0076647586   -0.029924265   0.018646642 0.0037132832 -0.00013506823   0.036363661    2.7355517    2.6950427 0 0.017510014  0.09302904 3.6634688e-09 0.24299082 0.95636035 0.43648904 0.64609659 -16.331482 -16.331482 236.68343 236.68343
10 102.85209 3.5578396  1.0180415 72.959132 0.032894793 0.20830685  0.0081457971   -0.02856123   0.0011513993     -0.0026687  -0.028050739  0.051727531    0.024094481 -0.0022608559    2.0106484    2.3531754 0 0.017510014  0.09302904 3.5578396e-09 0.24299082 0.96192178 0.43902731 0.64985378 -15.631208 -15.631208  236.9666  236.9666
 2 99.589729 3.5301332  1.0261385 72.959132 0.032894793 0.20830685  0.0010452857  -0.027818578  -0.0048418971   -0.014544473  -0.011599373   0.04126158    0.013224459   0.011253501   0.99610032 -0.020946767 0 0.017510014  0.09302904 3.5301332e-09 0.24299082 0.96121778   0.438706 0.64937817 -17.520814 -17.520814 234.22109 234.22109
10 96.842329 3.5633815   1.067836 72.959132 0.032894793 0.20830685  0.0088604626  -0.026940138    0.011653215   -0.014757886  0.0020814865  0.048560932   0.0072869862   0.022074287   0.85531697    3.5168575 0 0.017510014  0.09302904 3.5633815e-09 0.24299082  0.9818867 0.44813943 0.66334165 -18.011069 -18.011069  229.7068  229.7068
19 100.10545 3.8806695  1.0535353 72.959132 0.032894793 0.20830685   0.032062785  -0.027929718  -0.0060907833 -5.5576685e-06    0.02982572  0.035225111  -0.0036236738 -0.0032935048    1.8994778    2.9412899 0 0.017510014  0.09302904 3.8806695e-09 0.24299082  1.0188125 0.46499261 0.68828795 -14.992298 -14.992298 230.19551 230.19551
 3 101.33196 3.4209547  1.0371979 86.786038 0.033669681 0.18841941  0.0097180783 -0.0062816448   0.0043887189   0.0074140135   0.026654754   0.03553628   -0.041473754   -0.01615006    1.8643983    3.1994618 0 0.025359386  0.11606874 3.4209547e-09 0.24657514  1.0729284  0.4657293 0.70689051 -14.264494 -14.264494 231.19291 231.19291
29 100.67219 3.4784046  1.0444224 86.786038 0.033669681 0.18841941   0.024495412  -0.026590998   0.0052897057    -0.02059507   0.019069837   0.04608957   -0.039498657 -0.0034425171    1.7155745    4.5296444 0 0.025359386  0.11606874 3.4784046e-09 0.24657514  1.0857219  0.4712826 0.71531938 -14.519129 -14.519129 230.38264 230.38264
 3 101.65116 3.2731468 0.98170002 86.786038 0.033669681 0.18841941   0.012050246  -0.044494844   0.0063554204  -0.0099317011   0.018752427  0.048343881   -0.027108391 -0.0028618125     0.734159   0.32689678 0 0.025359386  0.11606874 3.2731468e-09 0.24657514  1.0218395 0.44355298 0.67323098 -14.603002 -14.603002 232.50833 232.50833
 1 98.563775  3.494419 0.99346417  77.35798 0.035996534 0.20968304   0.013133265  -0.027351667    0.018507964   -0.046109392   0.025262839  0.013785374    0.013365599  -0.002535682   0.85541407     1.910291 0 0.021541251   0.1035524  3.494419e-09 0.24501966 0.99143579 0.45398995 0.67089633 -17.743719 -17.743719 232.61499 232.61499
10 99.856388 3.5495188 0.99509288 78.315373 0.037761048 0.20677215   0.013046439  -0.025114395    0.019384297   -0.042466378  0.0021802872  0.020348849   0.0055006589  -0.012566841    1.6554432    1.4963818 0 0.023159975  0.10326386 3.5495188e-09  0.2457296 0.98610441 0.44840343  0.6649606 -17.573429 -17.573429 234.85963 234.85963
 2 98.030963 3.5784394  1.0110738 57.112857 0.039562274 0.27039904 -0.0059382778  -0.032326701  -0.0029177936   -0.037592042   0.020421859  0.022525735    0.013929368 0.00090036777   0.16205593    -3.956056 0 0.012904733 0.075085709 3.5784394e-09 0.23981224 0.83333132 0.43333152 0.60092323 -18.052518 -18.052518 232.16696 232.16696
 7 97.487002 3.8556663  1.0280856 59.992451 0.058337074 0.27434611  -0.008462358  -0.034401529 -0.00090262411   -0.021183691  0.0050294152  0.027139524  -0.0040629179   0.022737263   0.38402629  -0.06810101 0 0.020996062 0.077511492 3.8556663e-09 0.24479182 0.82481581 0.43202251 0.59694137  -18.05912  -18.05912 231.09224 231.09224
 4 98.376279 3.8776758  1.0321771 59.992451 0.058337074 0.27434611 -0.0026876743  -0.021226932   0.0076526523   -0.037844269 -0.0041224604  0.032226255    0.015782544   0.011839135     1.173584   0.79585123 0 0.020996062 0.077511492 3.8776758e-09 0.24479182 0.82816079 0.43377455 0.59936222 -18.820316 -18.820316 234.39319 234.39319
36 98.467489 3.6889663   1.036462 60.379669 0.068475036 0.29455899 -0.0048090354   -0.02237777    0.019556525   -0.021982172   0.023123007  0.024939054    0.022112707    0.01513904    1.0365009    2.2324649 0 0.024963974 0.082188329 3.6889663e-09 0.24642137 0.81354933 0.44153998  0.5993451 -18.980647 -18.980647 234.89627 234.89627
 9  98.94927 3.7267951  1.0407236 60.379669 0.068475036 0.29455899  0.0076817432  -0.010055176   0.0083342506   -0.034185079   0.019223497 0.0029350936   -0.013623909 -0.0017488856   0.40446704   0.84196553 0 0.024963974 0.082188329 3.7267951e-09 0.24642137  0.8187643 0.44437032   0.603187  -18.31815  -18.31815 234.53484 234.53484
 7 101.61941 3.2713998  1.0588755 60.379669 0.068475036 0.29455899  -0.010250981  -0.014043134    0.012699696   -0.030355533   0.043623266  0.032832908   -0.010319439  -0.016143449 -0.097461068    2.7422006 0 0.024963974 0.082188329 3.2713998e-09 0.24642137 0.77136662 0.41864604 0.56826893 -16.871754 -16.871754 236.98233 236.98233
 7 99.469239 2.2911036   1.042498  60.74478 0.068891561 0.33642649  0.0029924425 -0.0092609507    0.027318102   -0.011154676 -0.0051000881 -0.019364225  -0.0028205843   0.028057389   0.37293366    1.9056054 0 0.025420492 0.098480415 2.2911036e-09 0.24659796 0.72722365 0.42180632 0.55384793 -16.496549 -16.496549 231.93157 231.93157
