#weight  minuslogpost      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck  calib_100T  calib_217T  A_cib_217   xi_sz_cib      A_sz   ksz_norm  gal545_A_100  gal545_A_143  gal545_A_143_217  gal545_A_217  ps_A_100_100  ps_A_143_143  ps_A_143_217  ps_A_217_217  galf_TE_A_100  galf_TE_A_100_143  galf_TE_A_100_217  galf_TE_A_143  galf_TE_A_143_217  galf_TE_A_217            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  minuslogprior  minuslogprior__0  minuslogprior__SZ      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE  chi2__planck_2018_lensing.clik
 5 1420.8387 3.0549179 0.96871786 1.0407244 0.022376983 0.11894976 0.061939274 0.99957144 0.99922792 0.99831803  33.76172 0.49527187 4.4736659  7.9034271 6.9050693 10.148481 17.690868 98.480371 231.97257  30.27054 27.844388 120.96905  0.18321919 0.17573973 0.55614657 0.35513054 0.70273488 2.0393971 2.1219442e-09 67.666126 0.31006998 0.14197188 0.68985111 0.24540163 0.24672816  2.584273 8.4223726  0.8129224 0.98824229 0.45266712 0.60661622 2.1219442 1.8747104 13.798188 147.36423 26.549508 22.813736 3.7357717 2788.5784 22.786693 398.17492 2358.9298   8.68696
 1 1422.6126 3.0556113 0.96713522 1.0407244 0.022376983 0.11894976 0.061939274 0.99976095  1.0000239 0.99779027 40.801524 0.51599411 5.1443034  4.9945594 7.9883987  8.487759 12.165458 85.748158 235.53323 39.484728 44.993118 123.85612  0.10318122 0.20981334 0.57177402 0.42523328 0.61271249 1.8791842 2.1234161e-09 67.666126 0.31006998 0.14197188 0.68985111 0.24540163 0.24672816  2.584273 8.4223726 0.81271715 0.98799277 0.45255283 0.60646306 2.1234161 1.8760108 13.798188 147.36423 29.599328 26.810725  2.788603 2786.0265 23.136572 398.23318  2356.025 8.6317775
 5 1418.6861 3.0564145  0.9670612 1.0407135 0.022381419 0.11898942 0.062316763 0.99973205 0.99997295 0.99842322 41.104118  0.6124317 2.3899761  7.6701922 6.0580359 10.911257 15.427246 90.561493 278.74276 40.501619 34.415183 116.02625  0.10697063 0.17810141 0.44769467 0.35571627 0.72452894 1.7614794 2.1251225e-09 67.652139 0.31029455 0.14201598  0.6896265 0.24540337 0.24672991 2.5834449 8.4587566 0.81312723 0.98859348 0.45294512 0.60687891 2.1251225 1.8761014 13.798234 147.34876 23.800183 21.561708 2.2384758 2789.7718 23.168503 398.42408 2359.5357 8.6435408
 2   1419.34 3.0565064 0.96347874 1.0402999 0.022178544 0.12039008 0.061608649 0.99929828 0.99988904 0.99934046 45.487389  0.87002322 4.2319719   1.4179486 11.871955 14.106349 21.085824 98.442007 261.22076 53.923492 51.459575 118.74942  0.16774316  0.17455707 0.54704377 0.31415859  0.6762725 1.9650861 2.1253177e-09 66.855686 0.32041147 0.14321376 0.67950769 0.24532074 0.24664698 2.6220251 8.4635027 0.81725886 0.99951764 0.46260856 0.61487474 2.1253177 1.8789329 13.836988 147.20428 26.701503 24.588483 2.1130202 2785.2769 23.802825 398.48029 2353.4775 9.5163466
 6 1422.3259 3.0585318 0.96261719 1.0402999 0.022178544 0.12039008 0.061608649  1.0008653  0.9990362 0.99879609 48.710476  0.97232845 5.4514314    0.719206 9.5056426 16.224121 21.923467 95.383127 253.54271 54.314815 56.251206 118.07312  0.13587708  0.14852777 0.51122254 0.35564519   0.678601 1.8638969 2.1296267e-09 66.855686 0.32041147 0.14321376 0.67950769 0.24532074 0.24664698 2.6220251 8.4635027 0.81782293  1.0002075 0.46292785 0.61529912 2.1296267 1.8827423 13.836988 147.20428 27.412915 25.395174  2.017741  2789.826 23.916123 398.48681 2357.9769 9.4461132
10 1417.8735 3.0585867 0.96240715 1.0402999 0.022178544 0.12039008 0.061608649  1.0009489 0.99954044 0.99923583 47.155364  0.54166595 6.0873585  0.71419852 10.402252 13.988389 23.137873 101.01705 247.72079 49.109586 46.528865 116.79399  0.11317561  0.13972194  0.5333344 0.31088407 0.62114806 1.7865968 2.1297437e-09 66.855686 0.32041147 0.14321376 0.67950769 0.24532074 0.24664698 2.6220251 8.4635027 0.81778106  1.0001563 0.46290415 0.61526762 2.1297437 1.8828457 13.836988 147.20428 24.768598 22.700488 2.0681099 2786.2099 23.956915 398.51461 2354.3147 9.4236431
 1 1417.3158 3.0560092  0.9658053 1.0402999 0.022178544 0.12039008 0.061608649  1.0000477 0.99988102 0.99912136 41.105321  0.51146852 6.5976802 0.024256159 11.096735 12.872487 23.138956  105.2402 243.01522 47.008063 47.778019 124.74963  0.15338755  0.14400307 0.53895901 0.28448401 0.59508833 1.8543352 2.1242612e-09 66.855686 0.32041147 0.14321376 0.67950769 0.24532074 0.24664698 2.6220251 8.4635027 0.81776872  1.0001412 0.46289717 0.61525834 2.1242612 1.8779989 13.836988 147.20428 23.708504 21.626088 2.0824162 2787.2147 23.131494 398.37132  2356.324 9.3878811
 2 1418.6222 3.0455236 0.96664391 1.0402911 0.022189971 0.11986503 0.056587458  1.0003968  0.9994717 0.99933481 45.627437  0.43117313  6.283356  0.65266884 10.304823 13.418925 23.066762  103.2813 260.78668 44.353491 43.323488  119.4181  0.13031513  0.16754351  0.5559286 0.34507819 0.60401167 1.6600962 2.1021034e-09 67.045431 0.31745782 0.14270014  0.6824618 0.24532545 0.24665171 2.6198365 7.9502965 0.81195937 0.99163011 0.45748548 0.60947487 2.1021034 1.8771667  13.83393 147.33032 26.418123 24.319765  2.098358 2784.4082 22.787287 396.61243 2356.1351 8.8734632
 7 1414.3348  3.041318 0.96623915 1.0403579 0.022268037 0.12005549   0.0538991  1.0004699  0.9993579 0.99893896 48.152445  0.25705512 6.4069937   1.1468383 10.046135 12.280962 22.431652 100.47196  255.6765 40.704344 36.337671 113.82167  0.14737784   0.1684572 0.61247624 0.28548408 0.62202965 1.7668163 2.0932815e-09 67.065261 0.31786714 0.14296867 0.68205253 0.24535762   0.246684 2.6048924 7.6618371 0.81049743 0.98969832 0.45695608 0.60857352 2.0932815 1.8793665 13.824822 147.19287 24.382346 22.164655 2.2176903  2779.905 22.852882 396.03726 2352.1479 8.8669042
 2 1415.3878 3.0331118 0.96406779 1.0403592 0.022305035 0.12097523 0.048434929  1.0004483 0.99951823 0.99886728 42.864168  0.25478736  7.566988   3.0401872 8.0850952 11.955473 24.097376 107.86114 232.59991 31.932098 36.319418 114.45411  0.11253626  0.10831567 0.54657983 0.19696098 0.69450647 2.0655609 2.0761738e-09 66.776407 0.32276867 0.14392541  0.6771503 0.24537276 0.24669919 2.5978412 7.0972277 0.80937705 0.99046552 0.45982923 0.61006166 2.0761738 1.8844893 13.824767 146.90954 23.176352 19.386981 3.7893712 2784.4228 23.207425 395.70997 2356.5253 8.9801681
 9 1421.4498 3.0297064 0.96598437 1.0404039 0.022413303 0.12008677 0.047282762  1.0007436 0.99861476 0.99708557 47.109279  0.60547584 6.8179767   1.8271743 8.5936697 14.589696 21.075865 95.758021 245.74757 34.226862 42.510357 109.52609 0.080262964  0.10046921 0.56081633 0.15624152 0.75614253 1.9927605 2.0691156e-09 67.189351 0.31708516 0.14314521  0.6828348 0.24541576 0.24674235 2.5775297 6.9399085 0.80527006 0.98240672 0.45345011 0.60427626 2.0691156 1.8824155 13.808886 147.02304 27.299208 24.699919 2.5992891 2788.3012 22.819939 395.81824 2360.6998  8.963139
 2 1421.0585 3.0407749 0.96567813 1.0404416 0.022386459 0.12038308 0.052888687  1.0004386 0.99831586 0.99753736   47.4955  0.82806151 8.6844871  0.79876365  7.830032  12.59126 26.134225 103.28698  223.1729 46.250298 49.628485 107.22255 0.090360084 0.095240714 0.46715895 0.13244563 0.72600231 1.8155083  2.092145e-09 67.076518 0.31875176 0.14341468 0.68116793 0.24540535  0.2467319 2.5825056 7.5370734 0.81076933 0.98994726   0.457745 0.60920079  2.092145 1.8821457  13.81168  146.9748 26.554423 23.038147 3.5162755 2789.0081 23.034807  395.8888  2361.211  8.873486
 2 1419.0814 3.0462956 0.96396794 1.0404416 0.022386459 0.12038308 0.052888687  1.0028097 0.99815866 0.99769158 47.643852  0.88936432 7.0256858   1.7305656 6.1255228 14.019012 25.252725 100.94747 228.10846 49.937472 49.517119 109.12012  0.10760304  0.11448243 0.49853543  0.2121458  0.7938605 1.9344951  2.103727e-09 67.076518 0.31875176 0.14341468 0.68116793 0.24540535  0.2467319 2.5825056 7.5370734 0.81248766 0.99204533 0.45871513 0.61049192  2.103727 1.8925652  13.81168  146.9748 27.821159 25.134028  2.687131 2782.5205 23.459192 395.90615  2354.244  8.911185
 9 1413.8257 3.0512998 0.96612526 1.0406605 0.022499282 0.11958428 0.055995675  1.0029408 0.99876098 0.99784142 45.259433  0.99521427 5.7775535   3.6719776 6.7724255 13.381697  22.91848 98.847747 226.77099 46.388994 46.258412 109.93118 0.094317463  0.13120656 0.52129716 0.22274723 0.72710331 2.1434741 2.1142809e-09  67.52214 0.31305375  0.1427287   0.686867 0.24544757 0.24677428 2.5619616 7.8158972 0.81223341 0.98845693 0.45445439 0.60755497 2.1142809  1.890277 13.790441 147.06017 24.497331 21.831476 2.6658557 2778.6568 23.162538 396.35496 2350.4509 8.6883872
 2 1418.9924 3.0511454 0.96685121 1.0408007 0.022499793 0.11932064 0.056122041  1.0030372 0.99874845 0.99766713 59.053121  0.82198614  4.747534   3.5337005 6.0228537 11.365294 15.524381 80.707598 228.28276 41.751084   45.1773 101.05492 0.074265422  0.12606482 0.47933969 0.31344769 0.71061612 2.3577534 2.1139545e-09 67.662235 0.31118399 0.14246557 0.68873708 0.24544776 0.24677446 2.5618709 7.8244762 0.81162563 0.98669422 0.45275617 0.60619182 2.1139545 1.8895076 13.785093 147.12929 25.810521 23.645409  2.165112 2786.3637 23.020266 396.37222 2358.3191 8.6521438
 1 1419.4635 3.0523164 0.96610103  1.040734  0.02241144 0.11962908  0.05668052  1.0029183 0.99802761 0.99733481 47.506223  0.52904102 4.8585671   3.1888562 6.8839939 9.3451245 14.272557 84.974687 225.57332 47.375382 48.396664 121.37578 0.097157276  0.10975728 0.39758552 0.26714081 0.78270618 2.4776384 2.1164313e-09 67.458457 0.31355051 0.14268566 0.68637009 0.24541504 0.24674163 2.5778736 7.9055548 0.81323169 0.99013884 0.45537382 0.60854287 2.1164313 1.8896097 13.797298 147.14589 28.288697 26.152307 2.1363893 2782.3497 23.140338 396.57362 2353.8873 8.7483832
 2 1418.3052 3.0515577 0.96562424  1.040734  0.02241144 0.11962908  0.05668052   1.002536 0.99802331   0.997478   42.4352    0.533372 5.3101016   3.0223368  7.116175 10.789489 17.576148 91.821946 234.32284 43.192822 46.028785 126.75806 0.081319807  0.11939063 0.44223061 0.26434547 0.74886602 2.6699455 2.1148261e-09 67.458457 0.31355051 0.14268566 0.68637009 0.24541504 0.24674163 2.5778736 7.9055548 0.81277685 0.98958505 0.45511912 0.60820251 2.1148261 1.8881765 13.797298 147.14589 27.440153  25.19625  2.243903   2781.73 23.242273 396.57604   2353.19 8.7217007
 3 1418.7187   3.05193 0.96735403  1.040734  0.02241144 0.11962908  0.05668052   1.002842 0.99797442 0.99786763 42.302682   0.5378997 6.0439845  0.83349738 7.5910873 10.531195 17.504902 92.648809 213.62263 46.232105 51.779375 130.34023 0.060358162  0.11334374   0.475568 0.27384748 0.76140641 2.6141914 2.1156137e-09 67.458457 0.31355051 0.14268566 0.68637009 0.24541504 0.24674163 2.5778736 7.9055548 0.81345966 0.99041639 0.45550147 0.60871345 2.1156137 1.8888797 13.797298 147.14589 27.970065 25.896528 2.0735375 2781.4973 22.863819 396.56239 2353.2821 8.7889896
 5 1418.3762 3.0400875 0.96749974 1.0407615 0.022353339 0.11941482 0.050764528  1.0031539 0.99836248 0.99808289 42.718819  0.52081975  6.478811  0.28986732 6.8407099 9.1700651 17.760006 94.561974 203.00116 48.327588 53.603925 129.07413 0.093494918  0.12175749 0.43591243 0.25802354 0.76501907 2.5361793 2.0907072e-09 67.495015 0.31261309  0.1424133  0.6873076 0.24539225 0.24671875 2.5887051 7.3101547 0.80825764 0.98381619  0.4519115  0.6043682 2.0907072 1.8888597 13.801443 147.26725  25.61836 23.526572 2.0917872 2785.5156 22.627327 395.71001 2358.2799 8.8983722
 1 1417.4178 3.0442048 0.96832518 1.0407642 0.022427374 0.11909913 0.053097053  1.0031408 0.99876794 0.99799351 47.446722  0.72513558 3.1289618   4.1180783 9.7207606 9.5085231 13.449209 86.356255 223.88581 44.596745 46.550926 118.81614 0.090413994  0.12837388 0.38875631  0.2431122  0.7630406 2.4053654  2.099333e-09 67.668267  0.3104866 0.14217164 0.68943449 0.24542114 0.24674774 2.5749416 7.5302501 0.80879261 0.98320629 0.45066996 0.60373714  2.099333 1.8878253 13.792552 147.26845 24.295544 22.270156 2.0253876 2786.2444 22.566036 395.84828 2359.0047 8.8253898
 4 1416.6383 3.0519249 0.96815852 1.0409606 0.022435779 0.11938347 0.056754312  1.0027354 0.99878874 0.99774857 48.314054  0.79163788 3.6131381   3.1037423 8.8824619 9.4865553 13.193397 84.402773 227.95815 46.790262  50.72307 119.43281 0.088062613  0.12467243 0.38382593 0.22778279 0.77665617 2.4195021 2.1156028e-09 67.640787 0.31137877 0.14246438 0.68854226 0.24542432 0.24675094 2.5734026 7.9037969  0.8129769 0.98849364 0.45365187 0.60729605 2.1156028 1.8885912 13.787037 147.18379 24.270703 22.232123 2.0385795 2784.7353  22.76667 396.50995 2356.7099 8.7487589
 2 1414.7974 3.0544884 0.96889955 1.0410292 0.022476759 0.11911651 0.058259822  1.0027587 0.99903154 0.99849937 40.113004 0.090309723 6.4025199   2.4821371 8.4625928 8.8679895 16.102895  98.83628 223.43581 37.236521 38.258671 122.31016 0.079809592 0.090728507 0.33434001 0.20254393 0.70065744 1.9383094 2.1210332e-09 67.791771 0.30950162 0.14223841 0.69041976 0.24543947 0.24676615 2.5659828 8.0402172 0.81322299 0.98769113 0.45241929 0.60656225 2.1210332 1.8877463 13.779726 147.20891 24.698534 22.102751 2.5957823 2780.1977  22.68939 396.87687 2351.9258 8.7056605
 1 1416.2995 3.0461211 0.97108086 1.0410292 0.022476759 0.11911651 0.058259822 0.99913245 0.99919922 0.99868702 37.821606 0.069412593  8.236782 0.055386156 6.8755655 9.6569028  17.05605 99.095269 218.26355 36.748736 42.844845 129.46516 0.052735379 0.098757253 0.35414092 0.18348687 0.61833917 1.8979522 2.1033599e-09 67.791771 0.30950162 0.14223841 0.69041976 0.24543947 0.24676615 2.5659828 8.0402172 0.81049915 0.98438293 0.45090394 0.60453061 2.1033599 1.8720169 13.779726 147.20891 25.076155 22.283908 2.7922469 2782.4467 22.205482 396.81154 2354.4871 8.9425693
4 1416.7527 3.0434614 0.96681983 1.0410292 0.022476759 0.11911651 0.058259822 0.99758749 0.99942024 0.99883262 40.019727 0.023544823 7.9167286   1.311486  7.087803 9.7295262  17.51109 99.433891  231.9382 38.816698 41.633332 124.45515 0.047186735  0.10618727 0.35545537  0.1919852 0.60479514 2.0059424  2.097773e-09 67.791771 0.30950162 0.14223841 0.69041976 0.24543947 0.24676615 2.5659828 8.0402172 0.80811367 0.98148567 0.44957683 0.60275134  2.097773 1.8670445 13.779726 147.20891 25.710422 22.578719 3.1317029 2782.0845 23.063552 396.90716 2353.2426 8.8712063
1 1417.0793 3.0421566 0.96592566 1.0409726  0.02244324 0.11947898 0.057291789 0.99765026 0.99967391 0.99880067 40.956962 0.092156206 7.8443205  2.0267299 5.6557578 8.9587929 16.556994 98.274295 234.03541 36.455702 40.584635 121.79068 0.047209867 0.096276701 0.43847855 0.18877642 0.62425049 2.1136251 2.0950376e-09 67.617367 0.31181974 0.14256736 0.68810123 0.24542712 0.24675375 2.5720413  7.957493 0.80863323 0.98338246 0.45154744 0.60426507 2.0950376 1.8682234 13.786327 147.15023 26.160449  22.71054 3.4499094 2781.8377 23.185419 396.70428 2353.1137 8.8342578
3 1416.2506 3.0399716 0.96588619 1.0409985 0.022434153  0.1194822 0.056137554 0.99770331 0.99926354  0.9986064 40.156689 0.087914035 7.4429899  2.0285868 5.1273835  10.27142  17.29078 98.485425 235.45424 35.725952 39.701539 123.44435 0.044115284  0.10170994  0.4659923 0.22017063 0.65983673 2.1634082  2.090465e-09 67.617373 0.31180684 0.14256149 0.68811414  0.2454237 0.24675032 2.5736999 7.8439098 0.80781181 0.98238348 0.45107942   0.603645  2.090465 1.8684541 13.786487 147.15948 25.951268 22.839814  3.111454 2780.5986 23.153694 396.41388 2352.1248 8.9062806
4 1414.8808 3.0528592 0.96750917 1.0409985 0.022434153  0.1194822 0.056137554  1.0036831 0.99897698  0.9983417 38.997917  0.08396105 7.0929295 0.62318212 4.8875961 10.747442 17.660524 100.17941 237.22479 37.821594 42.589234 129.32771 0.063365406  0.12999621 0.47012996 0.24617644 0.65110759 1.9760761 2.1175804e-09 67.617373 0.31180684 0.14256149 0.68811414  0.2454237 0.24675032 2.5736999 7.8439098 0.81353372 0.98934193 0.45427452 0.60792075 2.1175804 1.8926898 13.786487 147.15948 25.378081 23.021078 2.3570029 2779.0055  22.88388  396.4063 2350.9616 8.7537132
7 1415.2087 3.0614325  0.9678911 1.0410244 0.022433045 0.11942532 0.060741982  1.0035122 0.99883675 0.99830612 39.465199  0.20161976 6.3417136  1.6046688 4.5915543 9.9847282 19.012984 102.89022 263.17864 41.055333 40.681737 124.56598 0.069738458  0.14604052 0.55898717 0.27875855 0.62522115 1.8975391 2.1358131e-09 67.645171 0.31142391 0.14250351 0.68849713 0.24542328  0.2467499 2.5739026 8.3006991 0.81697841 0.99332686 0.45591781 0.61030731 2.1358131 1.8914873 13.785583 147.17575 26.850991 24.551838 2.2991536 2776.7155 22.950814 397.75055 2347.1307 8.8834291
1 1417.3119 3.0508057 0.96103115 1.0410244 0.022433045 0.11942532 0.060741982  0.9989172 0.99947184 0.99826966 37.467634  0.54280724 6.6945684  3.5180975 8.1538945 10.334247 21.227318 103.74367 274.10711 54.030935 53.278269 132.63972  0.12149125  0.17014925 0.49478426 0.22867046 0.55434121 1.8510867 2.1132365e-09 67.645171 0.31142391 0.14250351 0.68849713 0.24542328  0.2467499 2.5739026 8.3006991 0.81054312 0.98550249 0.45232657 0.60549995 2.1132365 1.8714933 13.785583 147.17575 22.861238  19.60106  3.260178 2788.9013 24.402956 397.95021 2357.9886 8.5595192
1 1417.8464 3.0507295 0.96103249  1.041027 0.022433904 0.11942536 0.060697705 0.99891957 0.99951381 0.99806413 37.060541   0.3869739 6.1712303  4.0630782 9.7233607 9.8643902 19.779904 102.28096 267.45005 50.922565 48.577852 132.97565 0.095525662  0.17388677 0.55804371 0.25644153 0.61578876 2.0139141 2.1130755e-09 67.646739 0.31141144 0.14250441  0.6885096 0.24542361 0.24675023 2.5737455  8.296155 0.81051149  0.9854526 0.45229986 0.60547026 2.1130755 1.8715165 13.785419 147.17478 23.153128 20.041834 3.1112944 2789.3866 24.401949 397.93634 2358.4878 8.5605315
1 1417.4844 3.0440101 0.95864696 1.0409868 0.022294206 0.12040135 0.056457807 0.99714222 0.99984228 0.99804055 31.921363  0.81464008 7.3715837   3.075817 7.8076832   8.68743 19.935116 104.33938 252.23359 56.907917 59.221348 139.27976 0.091808753  0.14491688 0.56968437 0.23609238 0.65054804 1.9463602 2.0989244e-09 67.176151 0.31764298 0.14334069 0.68227695 0.24536834 0.24669476 2.5999013 7.9232624 0.81088847 0.98935822 0.45701532 0.60875977 2.0989244 1.8748139  13.80476 147.07257 23.393629 19.773819 3.6198102 2788.1815 25.063748  396.7396  2357.632 8.7461166
1 1418.4491 3.0443497 0.95896152 1.0409868 0.022294206 0.12040135 0.056457807 0.99732132 0.99997648 0.99829036 42.176474  0.97242887 3.4307596  1.4075141 7.6496792 7.7803531 19.366094 97.418265 292.43973 67.924893 57.055432 128.64403 0.095558674  0.11972736 0.48754942  0.1383282 0.66240375 1.8619557 2.0996373e-09 67.176151 0.31764298 0.14334069 0.68227695 0.24536834 0.24669476 2.5999013 7.9232624 0.81112197 0.98964312 0.45714692 0.60893507 2.0996373 1.8754507  13.80476 147.07257 22.038974 19.644922 2.3940518 2792.8203 24.978631 396.72559  2362.351 8.7650928
7 1417.3864 3.0453979 0.95830406 1.0409494 0.022304575 0.12070314 0.056677823 0.99722219 0.99974376 0.99839519 43.934326  0.97562304 3.1039848  1.4415879 7.7956368 7.7848988 17.974478   94.2168 283.44637 66.791111 56.103981 126.57745  0.11173709  0.11623319  0.5162476 0.15102914 0.66873048 1.9511384 2.1018394e-09 67.067253 0.31936935 0.14365286 0.68055032 0.24537257 0.24669901 2.5979287  7.947995 0.81226498 0.99184195 0.45903346 0.61062002 2.1018394 1.8765917 13.806049 146.98168 22.255185 19.706484 2.5487002 2790.2624 25.179143 396.82438 2359.3223 8.9365816
5 1419.3092 3.0376689 0.95811794 1.0410941 0.022367886 0.12078693 0.052230369  0.9974147 0.99975432 0.99897192 43.532233  0.90272578  4.364893  1.5790743 9.2050627 9.3841314 19.328357 95.180582 260.80183 62.961681 58.385528 129.51528  0.08863558  0.10797638 0.54673462 0.10704555 0.69065899 1.8300206 2.0856568e-09 67.138811 0.31901526 0.14379995 0.68090458 0.24539803 0.24672456 2.5859747 7.4806826 0.80922144 0.98759881 0.45705989 0.60816335 2.0856568 1.8787809 13.795659 146.88929 23.047109 20.980772  2.066337 2792.5242 25.124809 395.89355 2362.7546 8.7512476
1 1418.4102 3.0369727 0.95681185 1.0411188 0.022273858 0.12138037 0.051449511 0.99848149  1.0001931 0.99923978 50.836818  0.48244311  5.863667  3.7210818 9.4528266 8.2776328 17.954642 91.001167 260.95577 53.968682 50.049259 120.63635  0.12182381  0.12875531 0.57079985 0.18941404 0.72225197 2.2788155 2.0842053e-09 66.864067 0.32275937 0.14429937 0.67715981 0.24536001  0.2466864 2.6037809 7.4290188 0.81090395 0.99168335 0.46069007 0.61120814 2.0842053 1.8804077 13.806767 146.83792 23.400934 20.662204 2.7387309 2790.0185 25.183494 395.80241 2360.1379 8.8946847
2 1417.4433 3.0283818 0.95964189 1.0414788 0.022287538 0.12015264 0.047990496 0.99903524 0.99944879 0.99872431 48.195701  0.51996741 5.0604288  2.4467242 8.3838634 10.731016 17.518139 92.943877 288.20129 58.137275 51.644698 121.72932 0.088841052  0.14764512 0.59727124 0.25071632 0.70056953 2.3450008 2.0663768e-09 67.421906 0.31476977 0.14308532 0.68515074 0.24536562 0.24669203 2.6011714 7.0440952 0.80453737 0.97981867 0.45138043  0.6026213 2.0663768 1.8772647 13.789711 147.14547 22.515096 20.437062 2.0780344 2789.8565 24.332654 395.69984 2360.6749 9.1491077
